FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
87.68927|0.0114039|frustum|2500|2000|500
88.75555|0.0112669|frustum|2500|2000|500
88.81549|0.0112593|frustum|2500|2000|500
89.51912|0.0111708|frustum|2500|2000|500
87.63165|0.0114114|frustum|2500|2000|500
89.16471|0.0112152|frustum|2500|2000|500
87.9964|0.0113641|frustum|2500|2000|500
88.60615|0.0112859|frustum|2500|2000|500
88.04675|0.0113576|frustum|2500|2000|500
88.76817|0.0112653|frustum|2500|2000|500
88.05839|0.0113561|frustum|2500|2000|500
89.63306|0.0111566|frustum|2500|2000|500
87.85184|0.0113828|frustum|2500|2000|500
89.13295|0.0112192|frustum|2500|2000|500
87.7963|0.01139|frustum|2500|2000|500
87.93219|0.0113724|frustum|2500|2000|500
88.33532|0.0113205|frustum|2500|2000|500
89.04245|0.0112306|frustum|2500|2000|500
88.04828|0.01135741|frustum|2500|2000|500
89.22678|0.0112074|frustum|2500|2000|500
87.70621|0.0114017|frustum|2500|2000|500
88.17178|0.0113415|frustum|2500|2000|500
89.33833|0.0111934|frustum|2500|2000|500
88.02895|0.0113599|frustum|2500|2000|500
89.20287|0.0112104|frustum|2500|2000|500
88.42438|0.0113091|frustum|2500|2000|500
88.28696|0.0113267|frustum|2500|2000|500
87.89046|0.0113778|frustum|2500|2000|500
86.14227|0.0116087|frustum|2500|2000|500
88.50967|0.0112982|frustum|2500|2000|500
86.59358|0.0115482|frustum|2500|2000|500
86.17421|0.0116044|frustum|2500|2000|500
85.9912|0.0116291|frustum|2500|2000|500
82.65896|0.0120979|frustum|2500|2000|500
92.54117|0.010806|frustum|2500|2000|500
86.38119|0.01157659|frustum|2500|2000|500
87.21205|0.01146631|frustum|2500|2000|500
88.42438|0.0113091|frustum|2500|2000|500
88.10573|0.01135|frustum|2500|2000|500
88.63676|0.011282|frustum|2500|2000|500
88.27608|0.0113281|frustum|2500|2000|500
88.84227|0.0112559|frustum|2500|2000|500
88.45802|0.0113048|frustum|2500|2000|500
88.43141|0.0113082|frustum|2500|2000|500
88.00336|0.0113632|frustum|2500|2000|500
88.64071|0.0112815|frustum|2500|2000|500
88.79811|0.0112615|frustum|2500|2000|500
88.8707|0.0112523|frustum|2500|2000|500
88.67608|0.011277|frustum|2500|2000|500
88.28226|0.0113273|frustum|2500|2000|500
89.10914|0.01122219|frustum|2500|2000|500
88.17873|0.0113406|frustum|2500|2000|500
88.44394|0.0113066|frustum|2500|2000|500
88.31425|0.0113232|frustum|2500|2000|500
88.6548|0.0112797|frustum|2500|2000|500
88.55594|0.0112923|frustum|2500|2000|500
89.33517|0.0111938|frustum|2500|2000|500
87.58483|0.0114175|frustum|2500|2000|500
89.60819|0.01115969|frustum|2500|2000|500
88.5034|0.011299|frustum|2500|2000|500
87.34998|0.0114482|frustum|2500|2000|500
89.18618|0.0112125|frustum|2500|2000|500
87.93832|0.01137161|frustum|2500|2000|500
88.8684|0.01125259|frustum|2500|2000|500
88.20904|0.01133671|frustum|2500|2000|500
89.7634|0.0111404|frustum|2500|2000|500
88.26515|0.0113295|frustum|2500|2000|500
88.85811|0.0112539|frustum|2500|2000|500
87.821|0.0113868|frustum|2500|2000|500
88.32753|0.0113215|frustum|2500|2000|500
88.27835|0.01132781|frustum|2500|2000|500
89.47507|0.0111763|frustum|2500|2000|500
87.77937|0.0113922|frustum|2500|2000|500
88.48304|0.0113016|frustum|2500|2000|500
89.03532|0.0112315|frustum|2500|2000|500
87.97934|0.0113663|frustum|2500|2000|500
88.89443|0.0112493|frustum|2500|2000|500
88.55517|0.0112924|frustum|2500|2000|500
88.47283|0.01130291|frustum|2500|2000|500
88.12284|0.0113478|frustum|2500|2000|500
