deltaTimeS;cameraDistance;cameraPosition;cameraSpeed (from position);rotationAngularSpeed;;;DeltaTime ;FPS;;;;;;
0,0086397960;8,988;(3,82, 5,31, -6,16);;480,6622;;;;;;;;;;
0,0082142010;9,021;(3,85, 5,32, -6,18);;525,9258;;;;;;;;;;
0,0074156040;9,055;(3,88, 5,34, -6,20);;553,8511;;;;;;;;;;
0,0077280970;9,086;(3,91, 5,35, -6,22);;479,7623;;;;;;;;;;
0,0086872030;9,121;(3,95, 5,36, -6,24);;444,7658;;;;;;;;;;
0,0058612030;9,162;(3,99, 5,37, -6,26);;741,0687;;;;;;;;;;
0,0096229950;9,190;(4,01, 5,38, -6,27);;304,5627;;;;;;;;;;
0,0071819020;9,238;(4,06, 5,40, -6,30);;669,9238;;;;;;;;;;
0,0068454010;9,275;(4,10, 5,41, -6,32);;524,5474;;;;;;;;;;
0,0079543010;9,311;(4,14, 5,43, -6,33);;430,2884;;;;;;;;;;
0,0086004960;9,353;(4,19, 5,44, -6,35);;462,4371;;;;;;;;;;
0,0085209040;9,400;(4,24, 5,46, -6,37);;504,6507;;;;;;;;;;
0,0066911000;9,448;(4,30, 5,48, -6,38);;636,67;;;;;;;;;;
0,0085912980;9,486;(4,34, 5,50, -6,40);;389,3375;;;;;;;;;;
0,0061721020;9,537;(4,41, 5,52, -6,41);;695,9288;;;;;;;;;;
0,0082030970;9,574;(4,45, 5,53, -6,42);;376,1854;;;;;;;;;;
0,0069916030;9,624;(4,52, 5,55, -6,43);;586,6479;;;;;;;;;;
0,0068061010;9,668;(4,57, 5,57, -6,44);;513,6182;;;;;;;;;;
0,0092411990;9,711;(4,63, 5,59, -6,45);;368,2333;;;;;;;;;;
0,0089044000;9,767;(4,71, 5,62, -6,46);;518,9097;;;;;;;;;;
0,0074759990;9,818;(4,78, 5,64, -6,46);;595,5011;;;;;;;;;;
0,0061518990;9,859;(4,84, 5,66, -6,46);;607,5376;;;;;;;;;;
0,0080591980;9,891;(4,89, 5,68, -6,46);;381,578;;;;;;;;;;
0,0075150020;9,931;(4,95, 5,70, -6,46);;536,1809;;;;;;;;;;
0,0074687000;9,967;(5,01, 5,72, -6,45);;503,1081;;;;;;;;;;
0,0067714000;10,000;(5,06, 5,74, -6,44);;551,4602;;;;;;;;;;
0,0071419010;10,029;(5,11, 5,75, -6,43);;474,018;;;;;;;;;;
0,0080976970;10,058;(5,17, 5,77, -6,42);;440,9431;;;;;;;;;;
0,0075909020;10,088;(5,23, 5,79, -6,40);;533,373;;;;;;;;;;
0,0071822000;10,114;(5,28, 5,80, -6,38);;528,4301;;;;;;;;;;
0,0060451040;10,137;(5,33, 5,82, -6,36);;594,0271;;;;;;;;;;
0,0079188990;10,156;(5,37, 5,83, -6,34);;381,6593;;;;;;;;;;
0,0068377980;10,177;(5,43, 5,85, -6,32);;579,0221;;;;;;;;;;
0,0069973990;10,195;(5,48, 5,86, -6,29);;488,5749;;;;;;;;;;
0,0065638040;10,211;(5,52, 5,87, -6,27);;533,0213;;;;;;;;;;
0,0077929000;10,225;(5,57, 5,89, -6,24);;421,1008;;;;;;;;;;
0,0077228960;10,240;(5,62, 5,90, -6,20);;504,507;;;;;;;;;;
0,0066962020;10,208;(5,67, 5,84, -6,17);;576,6462;;;;;;;;;;
0,0136011000;10,180;(5,71, 5,78, -6,13);;246,1533;;;;;;;;;;
0,0068016010;10,117;(5,79, 5,66, -6,06);;999,8189;;;;;;;;;;
0,0070872020;10,084;(5,84, 5,60, -6,02);;479,825;;;;;;;;;;
0,0079384000;10,049;(5,88, 5,54, -5,98);;446,3816;;;;;;;;;;
0,0063004960;10,008;(5,93, 5,47, -5,93);;629,9366;;;;;;;;;;
0,0078495040;9,975;(5,96, 5,41, -5,88);;401,3188;;;;;;;;;;
0,0065738020;9,931;(6,01, 5,34, -5,83);;597,0791;;;;;;;;;;
0,0057534930;9,894;(6,04, 5,28, -5,78);;571,2773;;;;;;;;;;
0,0070414040;9,861;(6,08, 5,23, -5,74);;408,4908;;;;;;;;;;
0,0081572990;9,819;(6,12, 5,17, -5,69);;431,5774;;;;;;;;;;
0,0057403980;9,769;(6,16, 5,09, -5,62);;710,4819;;;;;;;;;;
0,0064708050;9,734;(6,19, 5,04, -5,57);;443,5013;;;;;;;;;;
0,0054018990;9,693;(6,22, 4,98, -5,52);;598,8614;;;;;;;;;;
0,0054524940;9,658;(6,25, 4,92, -5,47);;495,3006;;;;;;;;;;
0,0082073060;9,622;(6,28, 4,87, -5,42);;332,1094;;;;;;;;;;
0,0074751980;9,567;(6,32, 4,79, -5,35);;548,9255;;;;;;;;;;
0,0060578020;9,517;(6,35, 4,72, -5,29);;616,9747;;;;;;;;;;
0,0061241000;9,475;(6,38, 4,66, -5,23);;494,5689;;;;;;;;;;
0,0064122950;9,433;(6,41, 4,60, -5,18);;477,512;;;;;;;;;;
0,0070977040;9,389;(6,43, 4,53, -5,12);;451,6701;;;;;;;;;;
0,0064883010;9,340;(6,46, 4,46, -5,05);;546,8939;;;;;;;;;;
0,0063973000;9,297;(6,49, 4,40, -5,00);;507,0779;;;;;;;;;;
0,0051290960;9,254;(6,52, 4,33, -4,94);;623,5966;;;;;;;;;;
0,0062764030;9,221;(6,54, 4,28, -4,89);;408,5362;;;;;;;;;;
0,0070632020;9,180;(6,57, 4,22, -4,83);;444,2679;;;;;;;;;;
0,0061896960;9,136;(6,60, 4,15, -4,77);;570,4905;;;;;;;;;;
0,0086563000;9,096;(6,62, 4,09, -4,71);;357,485;;;;;;;;;;
0,0087132020;9,042;(6,65, 4,00, -4,63);;496,7205;;;;;;;;;;
0,0082777990;8,987;(6,69, 3,91, -4,55);;526,2886;;;;;;;;;;
0,0069183040;8,935;(6,72, 3,83, -4,48);;598,2189;;;;;;;;;;
0,0079379960;8,892;(6,74, 3,76, -4,41);;435,7294;;;;;;;;;;
0,0092418020;8,843;(6,77, 3,68, -4,34);;429,4309;;;;;;;;;;
0,0097045990;8,786;(6,80, 3,59, -4,25);;476,1402;;;;;;;;;;
0,0067805980;8,765;(6,83, 3,59, -4,16);;715,5948;;;;;;;;;;
0,0086768000;8,751;(6,85, 3,59, -4,09);;390,6717;;;;;;;;;;
0,0094335030;8,733;(6,88, 3,59, -4,01);;459,8847;;;;;;;;;;
0,0073022960;8,712;(6,90, 3,59, -3,92);;645,9385;;;;;;;;;;
0,0064387050;8,696;(6,92, 3,59, -3,85);;567,0481;;;;;;;;;;
0,0074054990;8,681;(6,94, 3,59, -3,79);;434,707;;;;;;;;;;
0,0085093970;8,664;(6,96, 3,59, -3,71);;435,1164;;;;;;;;;;
0,0088944020;8,643;(6,97, 3,59, -3,63);;478,3352;;;;;;;;;;
0,0077128050;8,620;(6,99, 3,59, -3,54);;576,5788;;;;;;;;;;
0,0065779970;8,600;(7,00, 3,59, -3,47);;586,2372;;;;;;;;;;
0,0058152000;8,582;(7,01, 3,59, -3,40);;565,5838;;;;;;;;;;
0,0072709960;8,567;(7,02, 3,59, -3,35);;399,8362;;;;;;;;;;
0,0095531040;8,548;(7,03, 3,59, -3,27);;380,5208;;;;;;;;;;
0,0088138960;8,522;(7,05, 3,59, -3,18);;541,9145;;;;;;;;;;
0,0068233060;8,499;(7,06, 3,59, -3,09);;645,8333;;;;;;;;;;
0,0076095950;8,481;(7,06, 3,59, -3,02);;448,2747;;;;;;;;;;
0,0089170000;8,462;(7,07, 3,59, -2,95);;426,6407;;;;;;;;;;
0,0080985050;8,439;(7,08, 3,59, -2,86);;550,4864;;;;;;;;;;
0,0062910010;8,418;(7,09, 3,59, -2,78);;643,6446;;;;;;;;;;
0,0070175950;8,402;(7,09, 3,59, -2,72);;448,2558;;;;;;;;;;
0,0069741000;8,383;(7,10, 3,59, -2,65);;503,1365;;;;;;;;;;
0,0067556050;8,364;(7,10, 3,59, -2,58);;516,163;;;;;;;;;;
0,0077836950;8,345;(7,10, 3,59, -2,51);;433,9521;;;;;;;;;;
0,0074513040;8,322;(7,10, 3,59, -2,43);;522,3021;;;;;;;;;;
0,0076030970;8,300;(7,10, 3,59, -2,36);;490,0046;;;;;;;;;;
0,0071765020;8,276;(7,10, 3,59, -2,28);;529,6825;;;;;;;;;;
0,0083036990;8,254;(7,10, 3,59, -2,21);;432,0847;;;;;;;;;;
0,0081696010;8,229;(7,09, 3,59, -2,13);;508,1879;;;;;;;;;;
0,0070228030;8,203;(7,09, 3,59, -2,04);;581,6177;;;;;;;;;;
0,0064205990;8,181;(7,08, 3,59, -1,97);;546,8578;;;;;;;;;;
0,0066399940;8,161;(7,08, 3,59, -1,91);;483,4294;;;;;;;;;;
0,0076646050;8,141;(7,07, 3,59, -1,84);;433,1312;;;;;;;;;;
0,0074820010;8,118;(7,06, 3,59, -1,77);;512,1943;;;;;;;;;;
0,0071886970;8,096;(7,06, 3,59, -1,69);;520,4099;;;;;;;;;;
0,0054511980;8,075;(7,05, 3,59, -1,62);;659,3456;;;;;;;;;;
0,0059217050;8,060;(7,04, 3,59, -1,57);;460,2452;;;;;;;;;;
0,0072879960;8,044;(7,04, 3,59, -1,51);;406,2615;;;;;;;;;;
0,0062974980;8,024;(7,03, 3,59, -1,44);;578,6381;;;;;;;;;;
0,0081199050;8,007;(7,02, 3,59, -1,37);;387,7708;;;;;;;;;;
0,0077966980;7,985;(7,01, 3,59, -1,29);;520,7061;;;;;;;;;;
0,0091267000;7,965;(7,01, 3,59, -1,21);;427,1053;;;;;;;;;;
0,0070433960;7,941;(6,99, 3,59, -1,12);;647,8584;;;;;;;;;;
0,0086366000;7,923;(6,98, 3,59, -1,05);;407,7293;;;;;;;;;;
0,0097768000;7,903;(6,97, 3,59, -0,97);;441,6831;;;;;;;;;;
0,0084877050;7,883;(6,96, 3,59, -0,87);;575,9496;;;;;;;;;;
0,0077790960;7,868;(6,96, 3,59, -0,79);;545,5652;;;;;;;;;;
0,0071784020;7,857;(6,95, 3,60, -0,71);;541,8502;;;;;;;;;;
0,0093089010;7,848;(6,95, 3,60, -0,64);;385,5442;;;;;;;;;;
0,0087379040;7,839;(6,94, 3,60, -0,54);;532,6614;;;;;;;;;;
0,0068629960;7,833;(6,94, 3,60, -0,45);;636,5608;;;;;;;;;;
0,0071482990;7,830;(6,94, 3,61, -0,38);;480,0196;;;;;;;;;;
0,0094202030;7,827;(6,94, 3,61, -0,31);;379,4112;;;;;;;;;;
0,0100336000;7,825;(6,94, 3,62, -0,21);;469,4254;;;;;;;;;;
0,0087197070;7,824;(6,93, 3,62, -0,11);;575,3286;;;;;;;;;;
0,0074393990;7,824;(6,93, 3,63, -0,02);;586,0345;;;;;;;;;;
0,0093196010;7,825;(6,93, 3,63, 0,06);;399,1227;;;;;;;;;;
0,0089471940;7,828;(6,93, 3,64, 0,16);;520,8029;;;;;;;;;;
0,0072563070;7,831;(6,92, 3,65, 0,25);;616,5042;;;;;;;;;;
0,0078994970;7,835;(6,92, 3,66, 0,33);;459,2749;;;;;;;;;;
0,0085356010;7,842;(6,92, 3,67, 0,42);;462,7132;;;;;;;;;;
0,0082589010;7,852;(6,92, 3,68, 0,51);;516,7213;;;;;;;;;;
0,0078027990;7,863;(6,92, 3,69, 0,60);;529,1694;;;;;;;;;;
0,0072687000;7,877;(6,92, 3,69, 0,69);;0;;;;;;;;;;
0,0069365010;7,892;(6,93, 3,70, 0,77);;0;;;;;;;;;;
0,0087705990;7,909;(6,93, 3,71, 0,85);;0;;;;;;;;;;
0,0064793010;7,933;(6,94, 3,73, 0,95);;0;;;;;;;;;;
0,0049086950;7,953;(6,95, 3,73, 1,02);;0;;;;;;;;;;
0,0056101050;7,969;(6,95, 3,74, 1,08);;0;;;;;;;;;;
0,0069066970;7,989;(6,96, 3,75, 1,14);;0;;;;;;;;;;
0,0087532030;8,015;(6,97, 3,76, 1,22);;0;;;;;;;;;;
0,0052474980;8,051;(6,99, 3,78, 1,33);;0;;;;;;;;;;
0,0065002980;8,075;(7,00, 3,78, 1,39);;0;;;;;;;;;;
0,0051027000;8,105;(7,01, 3,80, 1,47);;0;;;;;;;;;;
0,0066426020;8,131;(7,02, 3,80, 1,53);;0;;;;;;;;;;
0,0069347010;8,165;(7,04, 3,82, 1,61);;0;;;;;;;;;;
0,0073930980;8,204;(7,05, 3,83, 1,69);;0;;;;;;;;;;
0,0060195010;8,247;(7,08, 3,84, 1,78);;0;;;;;;;;;;
0,0053892010;8,284;(7,09, 3,86, 1,86);;0;;;;;;;;;;
0,0049689980;8,318;(7,11, 3,87, 1,92);;0;;;;;;;;;;
0,0058093040;8,351;(7,13, 3,88, 1,99);;0;;;;;;;;;;
0,0083321010;8,391;(7,15, 3,89, 2,06);;0;;;;;;;;;;
0,0068395980;8,451;(7,17, 3,91, 2,16);;0;;;;;;;;;;
0,0074598000;8,502;(7,20, 3,92, 2,25);;0;;;;;;;;;;
0,0054992990;8,561;(7,23, 3,94, 2,35);;0;;;;;;;;;;
0,0063432050;8,605;(7,25, 3,95, 2,42);;0;;;;;;;;;;
0,0068831990;8,658;(7,28, 3,96, 2,50);;0;;;;;;;;;;
0,0059579010;8,717;(7,31, 3,98, 2,59);;0;;;;;;;;;;
0,0067343960;8,770;(7,34, 4,00, 2,67);;0;;;;;;;;;;
0,0051580990;8,831;(7,37, 4,01, 2,75);;0;;;;;;;;;;
0,0054117990;8,879;(7,39, 4,02, 2,82);;0;;;;;;;;;;
0,0074331000;8,929;(7,42, 4,04, 2,89);;0;;;;;;;;;;
0,0073002060;8,998;(7,45, 4,06, 2,99);;0;;;;;;;;;;
0,0084336950;9,066;(7,49, 4,07, 3,09);;0;;;;;;;;;;
0,0049906040;9,146;(7,53, 4,09, 3,20);;0;;;;;;;;;;
0,0050039970;9,194;(7,55, 4,11, 3,26);;0;;;;;;;;;;
0,0074026010;9,242;(7,57, 4,12, 3,33);;0;;;;;;;;;;
0,0065771050;9,314;(7,61, 4,14, 3,43);;0;;;;;;;;;;
0,0067364940;9,378;(7,64, 4,15, 3,51);;0;;;;;;;;;;
0,0054143070;9,445;(7,67, 4,17, 3,60);;0;;;;;;;;;;
0,0049141930;9,498;(7,70, 4,18, 3,67);;0;;;;;;;;;;
0,0064111040;9,547;(7,72, 4,19, 3,74);;0;;;;;;;;;;
0,0080208970;9,611;(7,75, 4,21, 3,82);;0;;;;;;;;;;
0,0065132020;9,693;(7,79, 4,23, 3,93);;0;;;;;;;;;;
0,0063667020;9,759;(7,82, 4,24, 4,01);;0;;;;;;;;;;
0,0082259990;9,824;(7,85, 4,26, 4,09);;0;;;;;;;;;;
0,0091383010;9,907;(7,89, 4,28, 4,20);;0;;;;;;;;;;
0,0067138960;9,997;(7,92, 4,30, 4,32);;0;;;;;;;;;;
0,0053660000;10,063;(7,95, 4,32, 4,41);;0;;;;;;;;;;
0,0058112030;10,114;(7,97, 4,33, 4,47);;0;;;;;;;;;;
0,0052752970;10,170;(7,99, 4,34, 4,55);;0;;;;;;;;;;
0,0060875000;10,219;(8,01, 4,35, 4,61);;0;;;;;;;;;;
0,0059880030;10,276;(8,04, 4,36, 4,69);;0;;;;;;;;;;
0,0063013960;10,330;(8,06, 4,38, 4,76);;0;;;;;;;;;;
0,0071102040;10,386;(8,08, 4,39, 4,83);;0;;;;;;;;;;
0,0058649940;10,449;(8,10, 4,40, 4,91);;0;;;;;;;;;;
0,0058530050;10,499;(8,12, 4,41, 4,97);;0;;;;;;;;;;
0,0058902990;10,549;(8,14, 4,43, 5,04);;0;;;;;;;;;;
0,0052846020;10,597;(8,16, 4,44, 5,10);;0;;;;;;;;;;
0,0067001990;10,640;(8,18, 4,45, 5,16);;0;;;;;;;;;;
0,0088061010;10,694;(8,20, 4,46, 5,22);;0;;;;;;;;;;
0,0086143990;10,762;(8,22, 4,47, 5,31);;0;;;;;;;;;;
0,0073745960;10,826;(8,25, 4,49, 5,39);;0;;;;;;;;;;
0,0089511050;10,879;(8,27, 4,50, 5,46);;0;;;;;;;;;;
0,0079423960;10,941;(8,29, 4,51, 5,54);;0;;;;;;;;;;
0,0073753050;10,995;(8,31, 4,52, 5,61);;0;;;;;;;;;;
0,0070456990;11,043;(8,32, 4,53, 5,67);;0;;;;;;;;;;
0,0076076960;11,087;(8,34, 4,54, 5,72);;0;;;;;;;;;;
0,0120901000;11,133;(8,35, 4,55, 5,78);;0;;;;;;;;;;
0,0094474000;11,202;(8,38, 4,57, 5,87);;0;;;;;;;;;;
0,0071230020;11,252;(8,39, 4,58, 5,93);;0;;;;;;;;;;
0,0071348990;11,289;(8,41, 4,58, 5,98);;0;;;;;;;;;;
0,0089007010;11,324;(8,42, 4,59, 6,02);;0;;;;;;;;;;
0,0097814980;11,365;(8,43, 4,60, 6,08);;0;;;;;;;;;;
0,0061697990;11,407;(8,44, 4,61, 6,13);;0;;;;;;;;;;
0,0068623010;11,432;(8,45, 4,61, 6,16);;0;;;;;;;;;;
0,0074608990;11,458;(8,46, 4,62, 6,20);;0;;;;;;;;;;
0,0078829010;11,485;(8,47, 4,62, 6,23);;0;;;;;;;;;;
0,0071581990;11,511;(8,47, 4,63, 6,27);;0;;;;;;;;;;
0,0072998020;11,533;(8,48, 4,63, 6,30);;0;;;;;;;;;;
0,0083727040;11,554;(8,49, 4,64, 6,32);;0;;;;;;;;;;
0,0069251980;11,575;(8,49, 4,64, 6,35);;0;;;;;;;;;;
0,0069597010;11,591;(8,49, 4,65, 6,38);;0;;;;;;;;;;
0,0070333970;11,606;(8,50, 4,65, 6,40);;0;;;;;;;;;;
0,0058484980;11,619;(8,50, 4,65, 6,41);;0;;;;;;;;;;
0,0073782030;11,628;(8,50, 4,65, 6,43);;0;;;;;;;;;;
0,0091224000;11,638;(8,50, 4,65, 6,44);;0;;;;;;;;;;
0,0074032030;11,648;(8,50, 4,66, 6,46);;0;;;;;;;;;;
0,0072814980;11,654;(8,50, 4,66, 6,47);;0;;;;;;;;;;
0,0072890020;11,658;(8,50, 4,66, 6,48);;0;;;;;;;;;;
0,0084417950;11,660;(8,50, 4,66, 6,49);;0;;;;;;;;;;
0,0072519060;11,661;(8,49, 4,66, 6,49);;0;;;;;;;;;;
0,0072257940;11,662;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062183030;11,662;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0077686010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0066142010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0079146970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0060373010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0058688000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063008010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0080555980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0049446990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0061202030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064610970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0061476050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064625000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0068108980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0057481010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0061573980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0058714000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063102960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0083332060;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0070273950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0058230020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054966980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0057701040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063524020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062982000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062683960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0049744050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0052408940;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0059458050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0052871950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0047222010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0057777990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0078511050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067003970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0060688000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0050162980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0049336030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0073657030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063215000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063741990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063505950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0046975060;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0053644980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0051313000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0045825960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054266020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0058082980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0059523030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067189980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054257010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054650010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0065227960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067729020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062227040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0069732990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0058982990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062041950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0071718040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0059163980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062459040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054843960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0050108000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0074724990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0079930060;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0073625000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064080000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0083846930;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0088119050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0085849000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067643000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0068509990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064123020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0073458970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0084552010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0077420000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0056559030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0057593960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0070656040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0082496950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064758010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0086876980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0068066040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0093634990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0080959960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0061212020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0055678000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0076290040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0077538970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0066786000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063297970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0074710040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0085569010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0078321990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0069265940;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0086334040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0074606010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0085217970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062495040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0055396970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0083420000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0074339000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0065607990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0062321010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0051507010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0046896970;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0065326030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0065410010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0060567960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067306050;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063972010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0066389950;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0083345030;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0076394980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0094977040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0075147960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0089400010;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0075688990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0067634000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0064519980;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0054473000;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0086968040;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0063102960;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0065711020;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
0,0056358990;11,663;(8,49, 4,66, 6,50);;0;;;;;;;;;;
